text,label,type
"The cua tao bi hu, can thay moi",CARD_ISSUE,aug_1
"card ko hoạt động, lỗi gì thế",CARD_ISSUE,aug_1
"The bi ket tai may, can ho tro",CARD_ISSUE,aug_2
"The cua tao bi toang, ko su dung dc",CARD_ISSUE,aug_1
"Loi the, can ho tro ngay",CARD_ISSUE,aug_1
"Thẻ của tao ko đọc dc, lag chip",CARD_ISSUE,aug_1
"The cua tao ko đoc dc, loi chip",CARD_ISSUE,aug_2
"The cua tao bi loi, can ho tro",CARD_ISSUE,aug_1
card của tao bị lag cần hỗ trợ,CARD_ISSUE,aug_2
"The chip bi hu qua, ko quet dc",CARD_ISSUE,aug_1
"Cai the no ko an, bong trog cay ATM huhu",CARD_ISSUE,aug_2
"The bi toang, ngom chip, k dc dung",CARD_ISSUE,aug_1
"Alo add ơi, card bị bug cần hỗ trợ nhanh",CARD_ISSUE,aug_1
"Alo add ơi, card bị lag cần hỗ trợ nhanh",CARD_ISSUE,aug_2
Thẻ k quẹt dc có vấn đề với chip,CARD_ISSUE,aug_2
"card bị trầy, ko quẹt dc, bực quá",CARD_ISSUE,aug_2
Cần đổi thẻ mới vì card cũ bị hỏng chip,CARD_ISSUE,aug_1
"card ko hoạt động, lỏ chip, cần kiểm tra",CARD_ISSUE,aug_1
"card bị bong chip, ko sử dụng được",CARD_ISSUE,aug_2
"card bị hư hỏng, cần thay thế mới",CARD_ISSUE,aug_1
"The khong hoat đong, van đe voi chip",CARD_ISSUE,aug_1
"card không hoạt động, vấn đề với chip",CARD_ISSUE,aug_2
"card bị lỗi kỹ thuật, cần hỗ trợ",CARD_ISSUE,aug_1
"The chip bi hong, can đoi moi ngay",CARD_ISSUE,aug_1
"card chip bị hỏng, cần đổi mới ngay",CARD_ISSUE,aug_2
Thẻ không quẹt dc cần kiểm tra chip,CARD_ISSUE,aug_1
"card không quẹt được, cần kiểm tra chip",CARD_ISSUE,aug_2
"card bị hỏng, cần thay thế bằng thẻ mới",CARD_ISSUE,aug_1
"The chip bi loi, ko dung đuoc",CARD_ISSUE,aug_1
"The bi hu, can đoi moi đe su dung",CARD_ISSUE,aug_2
card bị nuốt mà k dc lấy lại huhu,CARD_ISSUE,aug_2
"Alo ad ơi, card bị lỗi k rút dc tiền",CARD_ISSUE,aug_1
"Alo ad ơi, thẻ bị lỗi k rút dc money",CARD_ISSUE,aug_2
"Vao ATM no ngom the luon, buc qua",CARD_ISSUE,aug_1
"The bi toang, ko an dc, can giup vs",CARD_ISSUE,aug_1
"card bị toang, ko ăn dc, cần giúp vs",CARD_ISSUE,aug_2
"Alo, tk bị hư, gửi dc card mới không add?",CARD_ISSUE,aug_1
App ngan hang bi lag qua Alo ad oi,APP_LOGIN,aug_2
Mo app ngan hang bi xoay tron huhu,APP_LOGIN,aug_1
"Ngan app ngan hang ko dc, buc qua",APP_LOGIN,aug_1
Mo app ngan hang đe chuyen tien nhung k dc,APP_LOGIN,aug_1
"App ngan hang bi hu, can ho tro gap lam",APP_LOGIN,aug_2
"Tinh nang app ngan hang bi ngom, ko su dung dc",APP_LOGIN,aug_1
App ngân hàng bị bug cần fix gấp,APP_LOGIN,aug_2
"Mo app ngan hang nhung trang xoa, buc qua",APP_LOGIN,aug_2
"Tai app ngan hang nhung ko cai đat dc, huhu",APP_LOGIN,aug_1
"App ngan hang bi treo, can giup đo",APP_LOGIN,aug_1
"Mo app ngan hang nhung quen tk, alo ad",APP_LOGIN,aug_2
"App ngan hang bi loi, can cap nhat moi",APP_LOGIN,aug_1
App ngân hàng bị lỏ cần cập nhật mới,APP_LOGIN,aug_2
"Tải app ngân hàng nhưng bị lag đường truyền, bực quá",APP_LOGIN,aug_2
"Tai khoan bi khoa quyen truy cap roi, mo lai giup vs",APP_LOGIN,aug_1
"Sao tk bi khoa nhi, mo lai nhanh len alo ad oi",APP_LOGIN,aug_1
"Bi khoa tk roi, ko dc truy cap buc qua",APP_LOGIN,aug_2
"Tk bi loi, mo lai giup add",APP_LOGIN,aug_1
Tk bị lag mở lại giúp add,APP_LOGIN,aug_2
"Sao lai bi khoa tk, mo lai nhanh len",APP_LOGIN,aug_2
"Tk bị khóa, lỗi gì thế này, mở lại dc ko",APP_LOGIN,aug_1
"Tk bi khoa, loi gi the nay, mo lai dc khong?",APP_LOGIN,aug_2
"Bi khoa tk, mo lai giup ko dc",APP_LOGIN,aug_2
"Tk bị bug khóa tk rồi, làm sao mở lại?",APP_LOGIN,aug_1
"Tk bi loi, khoa tk roi, lam sao mo lai?",APP_LOGIN,aug_2
"Tk bi khoa, buc qua, mo lai giup",APP_LOGIN,aug_2
"Tk bi khoa, ko an dc, mo lai giup",APP_LOGIN,aug_2
"Bi khoa tk, mo lai giup alo ad oi",APP_LOGIN,aug_2
Moi cai app lai ma登 nhap lai ko đuoc,APP_LOGIN,aug_1
"Huhu, cai app ngan hang loi toang, đoi đien thoai moi đang nhap lai dc ko?",APP_LOGIN,aug_1
"Alo ad oi, moi đoi đien thoai nhung đang nhap lai app ko đuoc",APP_LOGIN,aug_1
Cai app moi nhung đang nhap lai ko an,APP_LOGIN,aug_2
"Đổi điện thoại mới, đăng nhập lại app lag bực quá",APP_LOGIN,aug_1
"Đoi đien thoai moi, đang nhap lai app loi, buc qua",APP_LOGIN,aug_2
"Moi cai app nhung ma đang nhap lai ko dc, add oi",APP_LOGIN,aug_1
Tải app lại trên điện thoại mới nhưng đăng nhập lại ko đc,APP_LOGIN,aug_1
Tai app lai tren đien thoai moi nhung đang nhap lai ko đuoc,APP_LOGIN,aug_2
"Moi setup đien thoai moi, app ngan hang ko đang nhap đc",APP_LOGIN,aug_2
Tu nhien app ngan hang ko đang nhap dc sau khi đoi đien thoai,APP_LOGIN,aug_1
"Điện thoại mới, app lỏ cần đăng nhập lại gấp",APP_LOGIN,aug_1
"Đien thoai moi, app loi, can đang nhap lai gap",APP_LOGIN,aug_2
"Ma OTP ko ve nua, buc qua",APP_LOGIN,aug_2
"Tk bi khoa, ko nhan đc ma OTP, add oi giup vs",APP_LOGIN,aug_1
"Mo khoa tk lai, ma OTP ko ve, alo ad oi",APP_LOGIN,aug_2
"The tk bi hu, ko nhan đc ma OTP",APP_LOGIN,aug_1
"card tk bị hư, ko nhận đc mã OTP",APP_LOGIN,aug_2
App ngân hàng lỏ ko nhận đc mã OTP,APP_LOGIN,aug_1
App ngân hàng bug ko nhận đc mã OTP,APP_LOGIN,aug_2
"Nhan đc tin nhan gi ca, ma OTP ko ve",APP_LOGIN,aug_1
"Ma OTP bi loi, ko nhap đc, buc qua",APP_LOGIN,aug_1
"Mã OTP bị lag ko nhập đc, bực quá",APP_LOGIN,aug_2
"Gui ma OTP lai, k dc, add oi",APP_LOGIN,aug_1
"Ma OTP ve delay, buc qua",APP_LOGIN,aug_2
"The tk ngan hang bi loi, FaceID ko hoat đong",APP_LOGIN,aug_1
"App ngan hang loi, FaceID ko nhan dien guong mat",APP_LOGIN,aug_2
"Gap lam, FaceID no loi, can đang nhap ngay",APP_LOGIN,aug_2
"FaceID no ko nhan dien, phai đang nhap bang tay",APP_LOGIN,aug_1
"bug FaceID, bực quá, cần hỗ trợ ngay",APP_LOGIN,aug_1
App ngân hàng bị bug FaceID ko hoạt động,APP_LOGIN,aug_2
"FaceID nó bị lag k dc đăng nhập, huhu",APP_LOGIN,aug_1
"FaceID no toang, can ho tro gap lam ad oi",APP_LOGIN,aug_2
Đăng nhập ngân hàng bằng FaceID lag bực quá,APP_LOGIN,aug_1
"Đang nhap ngan hang bang FaceID loi, buc qua",APP_LOGIN,aug_2
"Loi FaceID, can ho tro gap, k dc đang nhap",APP_LOGIN,aug_2
"FaceID no hu, can đoi hoac sua, add oi",APP_LOGIN,aug_1
"FaceID ko nhan dien dc, hu hong qua",APP_LOGIN,aug_1
"FaceID ko an, can ho tro gap lam",APP_LOGIN,aug_2
"Đang nhap bang FaceID bi loi, huhu",APP_LOGIN,aug_2
"Alo add ơi, FaceID lag cần giúp gấp",APP_LOGIN,aug_1
"Alo add ơi, FaceID bug cần giúp gấp",APP_LOGIN,aug_2
"FaceID ko hoat đong, buc qua",APP_LOGIN,aug_2
"FaceID bi loi, tk bi khoa, can mo lai",APP_LOGIN,aug_2
"Đang nhap bang FaceID ko dc, can ho tro",APP_LOGIN,aug_1
"FaceID ko nhan dien, can reset lai",APP_LOGIN,aug_1
"Mo app, FaceID loi, can fix gap",APP_LOGIN,aug_2
"Tu nhien FaceID bi loi, can đoi tk moi",APP_LOGIN,aug_1
"FaceID ko nhan dien dc, can ho tro alo",APP_LOGIN,aug_2
"Alo ad ơi, FaceID lỏ cần giúp gấp lắm",APP_LOGIN,aug_1
FaceID bug cần cập nhật lại,APP_LOGIN,aug_1
"FaceID ko hoat đong, can giup đc",APP_LOGIN,aug_1
"Alo add oi, faceid ko nhan dien, buc qua",APP_LOGIN,aug_2
"FaceID toang roi, k dc vao app",APP_LOGIN,aug_2
"Loi faceid, can ho tro gap lam",APP_LOGIN,aug_1
"Faceid ngom, ko an FaceID, lam j nua?",APP_LOGIN,aug_2
"Tk ngan hang faceid bi loi, alo ad oi",APP_LOGIN,aug_1
Tk ngân hàng faceid bị lỏ alo ad ơi,APP_LOGIN,aug_2
"FaceID loi, k dc vao, huhu can giup",APP_LOGIN,aug_1
"FaceID bị lag mở app ko dc, bực lắm ad",APP_LOGIN,aug_1
"FaceID ko nhận diện, cần fix gấp",APP_LOGIN,aug_1
"FaceID ko nhan dien, can fix gap",APP_LOGIN,aug_2
"FaceID bi hong, k vao dc app, can vs",APP_LOGIN,aug_2
"Faceid ko hoạt động, lag toang, need help",APP_LOGIN,aug_1
"Faceid ko hoạt động, lỏ toang, need help",APP_LOGIN,aug_2
App ngân hàng faceid lag k dc vào,APP_LOGIN,aug_1
App ngân hàng faceid lỏ k dc vào,APP_LOGIN,aug_2
"Loi faceid, can sua gap, buc qua",APP_LOGIN,aug_1
"FaceID bị bug cần hỗ trợ gấp, huhu",APP_LOGIN,aug_1
"FaceID bị lag cần hỗ trợ gấp, huhu",APP_LOGIN,aug_2
"FaceID bi hu, k vao dc app, can giup",APP_LOGIN,aug_2
"Faceid loi, can sua gap, alo ad oi",APP_LOGIN,aug_2
"FaceID ko nhan dien, can ho tro, k dc vao",APP_LOGIN,aug_1
"Ma OTP khong nhan đuoc, lam gi bay gio huhu",APP_LOGIN,aug_1
"Mã OTP hông nhận được, làm gì bây giờ huhu",APP_LOGIN,aug_2
"Ko vao đuoc ung dung, loi OTP qua",APP_LOGIN,aug_1
"Gui ma OTP mai ko đen, buc qua",APP_LOGIN,aug_1
"TK cua to bi loi, ko nhan đc ma OTP",APP_LOGIN,aug_1
"Add oi, tk cua em bi toang, ko dc nhan ma OTP",APP_LOGIN,aug_1
"Alo ad, ma OTP gui ve bi loi, gui lai giup vs",APP_LOGIN,aug_1
"OTP hong đến, em cần hỗ trợ gấp lắm ơi",APP_LOGIN,aug_1
"bug ứng dụng, ko nhận đc mã OTP, alo ad ơi",APP_LOGIN,aug_1
"Ngom qua, gui ma OTP mai ko toi",APP_LOGIN,aug_1
"Mã OTP ko gửi đến, kiểm tra giúp add",APP_LOGIN,aug_1
"Mã OTP k gửi đến, kiểm tra giúp add",APP_LOGIN,aug_2
"Ko nhan đc ma OTP, ung dung loi qua",APP_LOGIN,aug_2
"Tk của em ko vào đc, lỏ OTP, cần hỗ trợ",APP_LOGIN,aug_1
"Tk cua em ko vao đc, loi OTP, can ho tro",APP_LOGIN,aug_2
"Alo, tk của tớ bị bug ko nhận đc mã OTP",APP_LOGIN,aug_1
"Ko nhan đc ma OTP, ung dung bi loi",APP_LOGIN,aug_1
"Ko nhận đc mã OTP, ứng dụng bị lỏ",APP_LOGIN,aug_2
"Add oi, tk cua em bi loi, ko dc nhan ma OTP",APP_LOGIN,aug_1
"Loi OTP, gui mai ko đen, can ho tro",APP_LOGIN,aug_2
"Tk cua to ko vao đc, loi ma OTP, buc qua",APP_LOGIN,aug_1
"Tk của tớ ko vào đc, bug mã OTP, bực quá",APP_LOGIN,aug_2
Mo app no xoay tron huhu,APP_LOGIN,aug_2
"bug app ngân hàng, ko vào dc",APP_LOGIN,aug_1
"Gap lam, app ngan hang k dc",APP_LOGIN,aug_2
The ngan hang tren app ko an,APP_LOGIN,aug_1
"Xoay tron mai, buc qua",APP_LOGIN,aug_2
"Huhu, app ngan hang ko vao",APP_LOGIN,aug_1
"App ngan hang bi lag, can ho tro",APP_LOGIN,aug_2
Mở app ngân hàng nó bug,APP_LOGIN,aug_1
Ngan hang app ko chay,APP_LOGIN,aug_2
"Loi app ngan hang, can fix",APP_LOGIN,aug_1
App ngan hang đang bi hu,APP_LOGIN,aug_2
"Gap, app ngan hang ko vao",APP_LOGIN,aug_2
"App ngan hang bi lag, can giup",APP_LOGIN,aug_2
Xoay tron app ngan hang buc,APP_LOGIN,aug_1
"App ngan hang ko dc, can ho tro",APP_LOGIN,aug_2
"FaceID loi huhu, ko đang nhap dc",APP_LOGIN,aug_1
"App ngan hang bi toang, FaceID ko nhan dien",APP_LOGIN,aug_1
Mo app no yeu cauFaceID ma ko an,APP_LOGIN,aug_2
"Add oi, FaceID loi qua, buc qua",APP_LOGIN,aug_1
"Add ơi, FaceID lỏ quá, bực quá",APP_LOGIN,aug_2
"FaceID tren app ngan hang bi hu, lam j đc?",APP_LOGIN,aug_2
"Sao FaceID ko nhan dien đuoc, alo ad oi",APP_LOGIN,aug_2
"Tu nhien FaceID ko hoat đong, vs ra sao?",APP_LOGIN,aug_2
"FaceID bi loi, mo app no cu loi hoai",APP_LOGIN,aug_2
Sao app ngan hang FaceID lai loi the?,APP_LOGIN,aug_2
FaceID trên điện thoại lỏ làm thế nào?,APP_LOGIN,aug_1
"FaceID tren đien thoai loi, lam the nao?",APP_LOGIN,aug_2
"lag FaceID, cần giúp đỡ gấp lắm ad ơi",APP_LOGIN,aug_1
"lỏ FaceID, cần giúp đỡ gấp lắm ad ơi",APP_LOGIN,aug_2
"FaceID ko dc, mo app no loi hoai",APP_LOGIN,aug_1
"FaceID ko dc, mở app nó bug hoài",APP_LOGIN,aug_2
"App ngan hang FaceID bi ngom, can giup",APP_LOGIN,aug_1
"Loi FaceID, can đuoc ho tro ngay ad",APP_LOGIN,aug_1
"lag FaceID, cần được hỗ trợ ngay ad",APP_LOGIN,aug_2
"Sao FaceID lai loi, lam sao đc?",APP_LOGIN,aug_1
"FaceID tren app bi loi, can ho tro vs",APP_LOGIN,aug_1
FaceID trên app bị lỏ cần hỗ trợ vs,APP_LOGIN,aug_2
"Đoi đien thoai moi,登 nhap app ngan hang lai the nao?",APP_LOGIN,aug_1
"Hư Sim, đổi Sim mới, vào app bị bug",APP_LOGIN,aug_1
"card ngân hàng trên điện thoại cũ, đăng nhập lại trên máy mới thế nào?",APP_LOGIN,aug_1
"lỏ đăng nhập, đổi điện thoại mới, làm lại từ đầu",APP_LOGIN,aug_1
"Loi đang nhap, đoi đien thoai moi, lam lai tu đau",APP_LOGIN,aug_2
"Tai app ngan hang ve may moi, nhung ko đang nhap dc, huhu",APP_LOGIN,aug_2
"Đoi đien thoai, cai app ngan hang, nhung ko đang nhap dc",APP_LOGIN,aug_2
"May moi, app ngan hang ko đang nhap dc, buc qua",APP_LOGIN,aug_1
"card trên app ngân hàng, đổi điện thoại mới, làm thế nào?",APP_LOGIN,aug_1
"Loi app, đoi đien thoai, đang nhap lai",APP_LOGIN,aug_1
"Tu nhien ko đang nhap dc, đoi đien thoai moi",APP_LOGIN,aug_2
"App ngan hang loi, đoi đien thoai, đang nhap lai",APP_LOGIN,aug_1
"Đien thoai moi, tai app ngan hang, nhung ko vao dc",APP_LOGIN,aug_1
"Loi ma OTP qua, buc qua",APP_LOGIN,aug_2
"Tk bi loi, k dc nhan ma OTP",APP_LOGIN,aug_1
"Ma OTP ngom qua, lam j đc",APP_LOGIN,aug_2
"Gap lam, ma OTP ko ve",APP_LOGIN,aug_2
"Ma OTP toang roi, lam the nao",APP_LOGIN,aug_2
"lag tk, k dc nhận mã OTP, giải quyết j",APP_LOGIN,aug_1
"Tk k dc, lag mã OTP",APP_LOGIN,aug_1
"Tk bi loi, ma OTP ko ve",APP_LOGIN,aug_1
Tk bị lỏ mã OTP ko về,APP_LOGIN,aug_2
"Mã OTP ko ăn, tk bug",APP_LOGIN,aug_1
"Add ơi, mã OTP bug",APP_LOGIN,aug_2
"FaceID cu loi tron, mo app ko dc",APP_LOGIN,aug_1
"Alo ad, FaceID no toang, đang nhap ko đuoc",APP_LOGIN,aug_1
"Alo ad, FaceID nó toang, đăng nhập ko đc",APP_LOGIN,aug_2
"App ngan hang loi FaceID, đang nhap sao?",APP_LOGIN,aug_2
"FaceID ngỏm hết rồi, mở app ko dc",APP_LOGIN,aug_1
"FaceID ngom het roi, mo app ko đuoc",APP_LOGIN,aug_2
"The atm loi faceid, ko biet lam sao",APP_LOGIN,aug_1
"Alo, app ngân hàng bug faceid, fix giúp vs",APP_LOGIN,aug_1
"Alo, app ngân hàng lỏ faceid, fix giúp vs",APP_LOGIN,aug_2
"FaceID bug quá, ko đăng nhập được add ơi",APP_LOGIN,aug_1
"FaceID loi qua, ko đang nhap đuoc add oi",APP_LOGIN,aug_2
"FaceID ko an, mo app ko dc, alo ad",APP_LOGIN,aug_1
"Loi faceid tron, fix giup gap lam ad",APP_LOGIN,aug_2
"FaceID no cu loi, đang nhap sao dc",APP_LOGIN,aug_1
"Alo ad, faceid bung, đổi mới dc ko",APP_LOGIN,aug_1
"App ngan hang loi faceid, mo ko dc, huhu",APP_LOGIN,aug_1
"App ngân hàng lag faceid, mở ko dc, huhu",APP_LOGIN,aug_2
"FaceID lỗi hết, đăng nhập ko đc add ơi",APP_LOGIN,aug_1
"FaceID ngom, faceid moi, dc khong ad?",APP_LOGIN,aug_1
Ma OTP ko ve so đien thoai,APP_LOGIN,aug_1
bug gì mà mã OTP ko gửi được,APP_LOGIN,aug_2
"Tk bi loi, ko nhan đc ma otp",APP_LOGIN,aug_1
Tk bị lỏ ko nhận đc mã otp,APP_LOGIN,aug_2
"Nạp money vs ko dc, otp bị lỗi",APP_LOGIN,aug_1
"Nap tien vs ko dc, otp bi loi",APP_LOGIN,aug_2
"Mở app ngân hàng lên, bị lag otp",APP_LOGIN,aug_1
"Gap lam, otp ko ve phai lam sao",APP_LOGIN,aug_1
"Add oi, otp gui sai so đien thoai",APP_LOGIN,aug_1
"Hư rồi, otp ko gửi về đc",APP_LOGIN,aug_1
"Hư rồi, otp ko gửi về dc",APP_LOGIN,aug_2
"lỏ otp quá, bực quá Alo ad",APP_LOGIN,aug_1
"Loi otp qua, buc qua Alo ad",APP_LOGIN,aug_2
"Otp loi qua nhe, can ho tro",APP_LOGIN,aug_1
"Hơi bực, otp ko gửi đến",APP_LOGIN,aug_1
"Hoi buc, otp khong gui đen",APP_LOGIN,aug_2
"Tk cua em bi loi, otp ko ve",APP_LOGIN,aug_1
Tk của em bị bug otp ko về,APP_LOGIN,aug_2
"Tk bi loi, ko nhan đc ma otp buc qua",APP_LOGIN,aug_2
"Cai app ngan hang no hu, ko gui ma otp đc",APP_LOGIN,aug_1
"Toang qua, nhap sai mk 3 lan, bay gio ko vao đc",APP_LOGIN,aug_1
lag gì mà ko gửi mã otp về số điện thoại,APP_LOGIN,aug_1
"May bi treo, ko gui đc yeu cau ma otp",APP_LOGIN,aug_1
"Cai ung dung no ko an, ko gui ma otp ve",APP_LOGIN,aug_2
"Sao ma otp ko ve nhi, cho mai ko thay",APP_LOGIN,aug_1
"Can ho tro gap, tk bi loi ko vao đc",APP_LOGIN,aug_1
Vs tk ngân hàng bug gửi mã otp không đến,APP_LOGIN,aug_1
"Vs tk ngan hang loi, gui ma otp khong đen",APP_LOGIN,aug_2
Máy bị lag ko nhận đc tin nhắn mã otp,APP_LOGIN,aug_1
"Loi he thong, ko gui đc ma otp ve đien thoai",APP_LOGIN,aug_1
"Đien thoai bi hu, cai lai app ngan hang thi lam sao?",APP_LOGIN,aug_1
"May moi, tai app bank ve nhung ko vao dc",APP_LOGIN,aug_2
"Huhu, đoi đien thoai moi nhung quen mat khau ngan hang",APP_LOGIN,aug_2
"Buc qua, moi đoi đien thoai nhung đang nhap app ngan hang ko thanh cong",APP_LOGIN,aug_2
"Gap lam, can ho tro đoi đien thoai moi va đang nhap lai",APP_LOGIN,aug_1
"Alo ad oi, đoi đien thoai can huong dan đang nhap app ngan hang",APP_LOGIN,aug_1
"Ko dc đăng nhập app bank sau khi đổi điện thoại, giúp vs",APP_LOGIN,aug_1
"May moi, app ngan hang ko hoat đong, can ho tro",APP_LOGIN,aug_1
card ngân hàng trên app bị lỗi sau khi đổi điện thoại,APP_LOGIN,aug_2
"Đoi đien thoai, app ngan hang tu đong đang xuat, sao vay?",APP_LOGIN,aug_2
"Cai app bank tren may moi, nhung ko vao dc, add oi",APP_LOGIN,aug_1
"Đien thoai moi, đang nhap app ngan hang bang van tay ko dc",APP_LOGIN,aug_1
"App ngan hang tren đien thoai moi ko quet dc, hu cai j",APP_LOGIN,aug_1
"Go app bank tren may cu, cai tren may moi sao van ko vao dc?",APP_LOGIN,aug_1
"Moi đoi đien thoai, app ngan hang no bao loi, kiem tra giup",APP_LOGIN,aug_1
"FaceID no ko nhan dien het ad oi, hu qua",APP_LOGIN,aug_2
"Loi FaceID, mo app ko dc, huhu",APP_LOGIN,aug_1
"lỏ FaceID, mở app ko dc, huhu",APP_LOGIN,aug_2
"FaceID no loi, k dc mo app, buc qua",APP_LOGIN,aug_2
"Tk ngan hang bi van đe, FaceID ko an, giup vs",APP_LOGIN,aug_2
"FaceID nó ngỏm, mở app ko đc gấp lắm",APP_LOGIN,aug_1
"App ngan hang bi loi, FaceID no ko hoat đong, tk moi",APP_LOGIN,aug_1
"App ngân hàng bị lag FaceID nó ko hoạt động, tk mới",APP_LOGIN,aug_2
"FaceID bi loi, mo app ngan hang ko dc, can ho tro",APP_LOGIN,aug_2
"FaceID nó ko nhận diện, mở app ngân hàng ko dc",APP_LOGIN,aug_1
"FaceID bi hu, app ngan hang ko mo dc, can giup",APP_LOGIN,aug_1
"App ngân hàng bug FaceID, ko mở dc, tk ad ơi",APP_LOGIN,aug_1
"FaceID no loi, app ngan hang ko hoat đong, can ho tro",APP_LOGIN,aug_1
"Mo app ngan hang, FaceID no ko nhan dien, huhu",APP_LOGIN,aug_1
"FaceID bi toang, app ngan hang ko mo dc, can vs",APP_LOGIN,aug_1
"FaceID nó ko ăn, mở app ngân hàng ko đc bực quá",APP_LOGIN,aug_1
"App ngan hang bi loi, FaceID no ko hoat đong, can help",APP_LOGIN,aug_2
"FaceID bi loi, app ngan hang ko mo dc, can ho tro gap",APP_LOGIN,aug_1
"Quen mat khau, can ho tro gap lam a",APP_LOGIN,aug_2
"Sao vào app ngân hàng lại lag nhỉ, huhu",APP_LOGIN,aug_1
"Đang nhap ko đc, buc qua, giup minh vs",APP_LOGIN,aug_2
App ngân hàng lỏ đăng nhập thất bại liên tục,APP_LOGIN,aug_1
App ngân hàng lag đăng nhập thất bại liên tục,APP_LOGIN,aug_2
bug gì mà đăng nhập app ngân hàng ko đc,APP_LOGIN,aug_1
"Quen het ca mat khau, ten đang nhap, alo ad",APP_LOGIN,aug_2
Vào app lên bị lag cần reset mật khẩu gấp,APP_LOGIN,aug_1
"Tim ma PIN, mat khau đang nhap khong thay",APP_LOGIN,aug_1
"Đang nhap app ngan hang bi loi, k dc",APP_LOGIN,aug_1
"Mat mat khau, can huong dan lay lai, gap lam",APP_LOGIN,aug_1
Sao đăng nhập app ngân hàng lại lag thế,APP_LOGIN,aug_1
Sao đang nhap app ngan hang lai loi the,APP_LOGIN,aug_2
"App ngan hang ko hoat đong, quen mat khau roi",APP_LOGIN,aug_2
Can giup đo ve đang nhap app ngan hang,APP_LOGIN,aug_1
"Quen mat khau, ko vao đc app, buc qua",APP_LOGIN,aug_1
"Mã OTP hong về huhu, hỗ trợ vs",APP_LOGIN,aug_2
"Mo app ngan hang, nhap so đien thoai, sao ko co ma OTP",APP_LOGIN,aug_1
"Ma OTP ko toi, kiem tra giup add",APP_LOGIN,aug_1
"Toang roi, ko co ma OTP, dc ho tro khong",APP_LOGIN,aug_1
"Ma OTP bi loi, nhap khong đc, alo ad",APP_LOGIN,aug_1
"Mã OTP bị lag nhập không đc, alo ad",APP_LOGIN,aug_2
"k nhận đc mã OTP, hỗ trợ nhanh lên",APP_LOGIN,aug_2
"Đang nhap app, nhap đu thong tin, sao ko co ma OTP",APP_LOGIN,aug_2
"Bi loi, ma OTP khong gui đen, ho tro gap lam",APP_LOGIN,aug_1
"Loi he thong a, sao ma OTP ko gui đc",APP_LOGIN,aug_2
"Ma OTP ko nhan đc, buc qua, ho tro nhanh",APP_LOGIN,aug_1
"App ngan hang bi lag, xoay tron the ko dc",APP_LOGIN,aug_1
"Huhu, vào app ngân hàng bị lag Alo ad ơi giúp vs",APP_LOGIN,aug_2
"Tu nhien app ngan hang no toang roi, 修 lai cho toi dc khong?",APP_LOGIN,aug_1
"Tự nhiên app ngân hàng nó toang rồi, 修 lại cho tôi dc ko",APP_LOGIN,aug_2
"The tk toi bi hu, can giup ho tro app ngan hang",APP_LOGIN,aug_2
"Gấp lắm, app ngân hàng lỏ ko vào dc",APP_LOGIN,aug_1
"Gấp lắm, app ngân hàng bug ko vào dc",APP_LOGIN,aug_2
"Alo ad oi, app ngan hang cua toi ko hien tk",APP_LOGIN,aug_2
"Ko dc vao app ngan hang, buc qua",APP_LOGIN,aug_2
"Tai lai app ngan hang, no van loi",APP_LOGIN,aug_1
"Tải lại app ngân hàng, nó vẫn lag",APP_LOGIN,aug_2
"Ngân hàng lag app, cần hỗ trợ gấp",APP_LOGIN,aug_1
"Bi loi app, can giup ngay ad oi",APP_LOGIN,aug_1
Tu nhien app ngan hang no ko hoat đong dc,APP_LOGIN,aug_2
"Huhu, app ngân hàng bug quá, cần hỗ trợ",APP_LOGIN,aug_1
"Huhu, app ngan hang loi qua, can ho tro",APP_LOGIN,aug_2
"Bi loi app ngan hang, can giup ho tro",APP_LOGIN,aug_1
"Bị lỏ app ngân hàng, cần giúp hỗ trợ",APP_LOGIN,aug_2
"Tk bi khoa quyen truy cap, add oialo",APP_LOGIN,aug_1
"Loi app ngan hang, ko vao dc huhu",APP_LOGIN,aug_2
"Tk bi toang, vs lai cho e voi",APP_LOGIN,aug_1
"Gấp lắm, tk bị lag k dc đăng nhập",APP_LOGIN,aug_2
Tk bị lỏ chuyển tiền người nhận báo chưa có xèng,TRANSACTION,aug_1
Tk bị bug chuyển tiền người nhận báo chưa có tiền,TRANSACTION,aug_2
"Gấp lắm, sao chuyển xèng mãi ko vào",TRANSACTION,aug_1
"Gap lam, sao chuyen tien mai ko vao",TRANSACTION,aug_2
"Add oi, the atm bi hu, rut tien ko dc",TRANSACTION,aug_2
"lỏ gì vậy, chuyển lúa cho con chưa vào",TRANSACTION,aug_1
"Lỗi gì vậy, chuyển money cho con chưa vào",TRANSACTION,aug_2
"Buc qua, sao chuyen tien mai ko thanh cong",TRANSACTION,aug_1
"Tk bị ngỏm, chuyển lúa cho mẹ chưa vào",TRANSACTION,aug_1
"Tk bị ngỏm, chuyển money cho mẹ chưa vào",TRANSACTION,aug_2
"Huhu, chuyen tien cho ban chua vao, kiem tra giup",TRANSACTION,aug_2
"Gap lam, chuyen tien cho con an hoc chua vao",TRANSACTION,aug_1
"Gấp lắm, chuyển money cho con ăn học chưa vào",TRANSACTION,aug_2
"Sao chuyển xèng mãi ko vào, bực thật",TRANSACTION,aug_1
"Sao chuyen tien mai ko vao, buc that",TRANSACTION,aug_2
"Tk lỗi, chuyển lúa cho bố chưa vào",TRANSACTION,aug_1
