text,label,type,text_clean,label_id
"Chuyển tiền sai, giờ ko lấy lại dc, cảm ơn ad giúp",TRANSACTION,seed,"Chuyển tiền sai, giờ ko lấy lại dc, cảm ơn ad giúp",2
Tìm tỷ giá đô la trên app ngân hàng ko dc,OTHERS,seed,Tìm tỷ giá đô la trên app ngân hàng ko dc,5
"Thẻ tk bị khóa, mở lại thế nào",CARD_ISSUE,seed,"Thẻ tk bị khóa, mở lại thế nào",0
"Ko dc lấy tiền, card bị lỗi chip",CARD_ISSUE,aug_2,"Ko dc lấy tiền, card bị lỗi chip",0
"card của tao bị ngọm, ko dc",CARD_ISSUE,aug_2,"card của tao bị ngọm, ko dc",0
"Nap tien ko vao, ngom qua!",FRAUD_REPORT,aug_1,"Nap tien ko vao, ngom qua!",4
"card bị khóa do nhập sai, cần hỗ trợ ngay",CARD_ISSUE,aug_1,"card bị khóa do nhập sai, cần hỗ trợ ngay",0
"The chua đen tay, buc qua khong biet lam sao",CARD_ISSUE,aug_2,"The chua đen tay, buc qua khong biet lam sao",0
"Huhu, co nguoi goi đien gia danh cong an, yeu cau toi cung cap thong tin ca nhan",FRAUD_REPORT,aug_1,"Huhu, co nguoi goi đien gia danh cong an, yeu cau toi cung cap thong tin ca nhan",4
"Vào app lên bị lỗi, cần reset mật khẩu gấp",APP_LOGIN,seed,"Vào app lên bị lỗi, cần reset mật khẩu gấp",1
"Loi faceid, can sua gap, buc qua",APP_LOGIN,aug_1,"Loi faceid, can sua gap, buc qua",1
"Chuyen tien ma chua toi, buc qua",TRANSACTION,aug_2,"Chuyen tien ma chua toi, buc qua",2
"card tk bị trầy, ko đọc dc, cần giúp",OTHERS,aug_2,"card tk bị trầy, ko đọc dc, cần giúp",5
Mua hàng online bị lag alo ad ơi,TRANSACTION,aug_2,Mua hàng online bị lag alo ad ơi,2
"Lỗi sao kê lương, cần hướng dẫn, add ơi",LOAN_SAVING,seed,"Lỗi sao kê lương, cần hướng dẫn, add ơi",3
"card bị lỗi, cần hỗ trợ từ ngân hàng",OTHERS,aug_2,"card bị lỗi, cần hỗ trợ từ ngân hàng",5
"Huhu, mã OTP ko gửi về, cần hỗ trợ",APP_LOGIN,seed,"Huhu, mã OTP ko gửi về, cần hỗ trợ",1
"Tk bao chua nhan dc tien, can ho tro gap lam",TRANSACTION,aug_2,"Tk bao chua nhan dc tien, can ho tro gap lam",2
"App ngan hang bi lag, xoay tron the ko dc",APP_LOGIN,aug_1,"App ngan hang bi lag, xoay tron the ko dc",1
"Tk báo chưa có tiền, k dc, cần giúp đỡ gấp",TRANSACTION,seed,"Tk báo chưa có tiền, k dc, cần giúp đỡ gấp",2
"Thẻ chip bị trầy xước, ko quẹt dc",CARD_ISSUE,seed,"Thẻ chip bị trầy xước, ko quẹt dc",0
"K dc chuyển tiền, lỗi tk phải làm sao",TRANSACTION,seed,"K dc chuyển tiền, lỗi tk phải làm sao",2
"Giả danh công an gọi điện, k dc làm j",FRAUD_REPORT,seed,"Giả danh công an gọi điện, k dc làm j",4
"The tk bi loi, so mat tien, vi nhan link la",FRAUD_REPORT,aug_1,"The tk bi loi, so mat tien, vi nhan link la",4
"Bị lỗi khi tất toán sổ tiết kiệm online, cần giúp đỡ",LOAN_SAVING,seed,"Bị lỗi khi tất toán sổ tiết kiệm online, cần giúp đỡ",3
"Quen het ca mat khau, ten đang nhap, alo ad",APP_LOGIN,aug_2,"Quen het ca mat khau, ten đang nhap, alo ad",1
"Toang, thẻ atm bị khóa nhập sai",CARD_ISSUE,seed,"Toang, thẻ atm bị khóa nhập sai",0
"card của mình bị hỏng, cần hỗ trợ",CARD_ISSUE,aug_2,"card của mình bị hỏng, cần hỗ trợ",0
"card atm của tớ bị lỗi, cần khóa ngay",CARD_ISSUE,aug_1,"card atm của tớ bị lỗi, cần khóa ngay",0
"Toang hết, sao kê lương 3 tháng ko ra, dc hông",LOAN_SAVING,aug_2,"Toang hết, sao kê lương 3 tháng ko ra, dc hông",3
"Huhu,thẻ_atm_của_tôihư_lắm_ko_dc_rút_tiền",CARD_ISSUE,seed,"Huhu,thẻ_atm_của_tôihư_lắm_ko_dc_rút_tiền",0
Vay tín chấp qua lương có phức tạp hong,LOAN_SAVING,aug_1,Vay tín chấp qua lương có phức tạp hong,3
Lai suat gui tiet kiem hien tai la bao nhieu?,LOAN_SAVING,aug_1,Lai suat gui tiet kiem hien tai la bao nhieu?,3
Gọi điện nói tao cần kiểm tra tài khoản gấp,FRAUD_REPORT,seed,Gọi điện nói tao cần kiểm tra tài khoản gấp,4
"Bị giả danh công an gọi, k dc tk",FRAUD_REPORT,seed,"Bị giả danh công an gọi, k dc tk",4
Tất toán sổ tiết kiệm online có cần giấy tờ ko?,LOAN_SAVING,seed,Tất toán sổ tiết kiệm online có cần giấy tờ ko?,3
"Huhu, vừa ấn vào link nào đó bây giờ sợ l失 tiền",FRAUD_REPORT,seed,"Huhu, vừa ấn vào link nào đó bây giờ sợ l失 tiền",4
Lỡ ấn vào link lạ sợ mất xèng huhu,FRAUD_REPORT,aug_1,Lỡ ấn vào link lạ sợ mất xèng huhu,4
"card bị khóa, cần hỗ trợ để mở lại và sử dụng",CARD_ISSUE,aug_1,"card bị khóa, cần hỗ trợ để mở lại và sử dụng",0
"Vao ATM no ngom the luon, buc qua",CARD_ISSUE,aug_1,"Vao ATM no ngom the luon, buc qua",0
"FaceID bị lỗi, tk bị khóa, cần mở lại",APP_LOGIN,seed,"FaceID bị lỗi, tk bị khóa, cần mở lại",1
"Mở app lên nó hư luôn, ko dc đăng nhập",APP_LOGIN,seed,"Mở app lên nó hư luôn, ko dc đăng nhập",1
"The bi atm nuot, can ho tro vs gap",CARD_ISSUE,aug_1,"The bi atm nuot, can ho tro vs gap",0
"card atm nó bị lỗi, cần sửa",OTHERS,aug_2,"card atm nó bị lỗi, cần sửa",5
"Chuyển tiền xong, người nhận bảo chưa có tiền, toang",TRANSACTION,seed,"Chuyển tiền xong, người nhận bảo chưa có tiền, toang",2
"Tải app ngân hàng về máy mới, nhưng ko đăng nhập dc, huhu",APP_LOGIN,seed,"Tải app ngân hàng về máy mới, nhưng ko đăng nhập dc, huhu",1
"card bị khóa, cần hỗ trợ mở lại để sử dụng",CARD_ISSUE,aug_2,"card bị khóa, cần hỗ trợ mở lại để sử dụng",0
Add giúp mình giờ làm việc của chi nhánh HDBank,OTHERS,seed,Add giúp mình giờ làm việc của chi nhánh HDBank,5
"Ma PIN quen, can ho tro gap",CARD_ISSUE,aug_2,"Ma PIN quen, can ho tro gap",0
"Thẻ nội địa nó bị lỗi, đổi mới thế nào",OTHERS,seed,"Thẻ nội địa nó bị lỗi, đổi mới thế nào",5
"Ko muốn nghe quảng cáo bảo hiểm, huhu",OTHERS,seed,"Ko muốn nghe quảng cáo bảo hiểm, huhu",5
"Hu ho so vay, lam lai dc ko?",LOAN_SAVING,aug_2,"Hu ho so vay, lam lai dc ko?",3
"Thẻ bị lộ, cần thay thế mới",FRAUD_REPORT,seed,"Thẻ bị lộ, cần thay thế mới",4
"App ngân hàng bị lag FaceID nó ko hoạt động, tk mới",APP_LOGIN,aug_2,"App ngân hàng bị lag FaceID nó ko hoạt động, tk mới",1
"Huhu, chuyen tien cho ban chua vao, kiem tra giup",TRANSACTION,aug_2,"Huhu, chuyen tien cho ban chua vao, kiem tra giup",2
"Alo ad, thẻ bị bug ko vào dc",CARD_ISSUE,aug_2,"Alo ad, thẻ bị bug ko vào dc",0
"Mình cần vay tiền nhanh, thủ tục vay tín chấp qua lương thế nào?",LOAN_SAVING,seed,"Mình cần vay tiền nhanh, thủ tục vay tín chấp qua lương thế nào?",3
"Buc qua, chuyen tien mai ko đen",TRANSACTION,aug_1,"Buc qua, chuyen tien mai ko đen",2
"Tk roi, vay tin chap qua luong nhu the nao?",LOAN_SAVING,aug_1,"Tk roi, vay tin chap qua luong nhu the nao?",3
"Thẻ tk ko sử dụng dc, cần hỗ trợ",OTHERS,seed,"Thẻ tk ko sử dụng dc, cần hỗ trợ",5
"Tk bị ngỏm, chuyển tiền bị trả lại",TRANSACTION,seed,"Tk bị ngỏm, chuyển tiền bị trả lại",2
"Alo, sao the tin dung ko dung dc",OTHERS,aug_1,"Alo, sao the tin dung ko dung dc",5
"Đổi điện thoại, cài app ngân hàng, nhưng ko đăng nhập dc",APP_LOGIN,seed,"Đổi điện thoại, cài app ngân hàng, nhưng ko đăng nhập dc",1
Tk của e bị trừ money nhưng người nhận chưa nhận dc,TRANSACTION,aug_1,Tk của e bị trừ money nhưng người nhận chưa nhận dc,2
"Mã OTP ko tới, kiểm tra giúp add",APP_LOGIN,seed,"Mã OTP ko tới, kiểm tra giúp add",1
Rút tiền atm bị bug ko ăn tiền,TRANSACTION,aug_2,Rút tiền atm bị bug ko ăn tiền,2
"The bi hu, can thay moi gap",CARD_ISSUE,aug_1,"The bi hu, can thay moi gap",0
"Alo ad, tỷ giá đô la hôm nay bị hư, mình cần gấp",OTHERS,seed,"Alo ad, tỷ giá đô la hôm nay bị hư, mình cần gấp",5
"Lãi suất tiết kiệm có ưu đãi cho sinh viên không, huhu",LOAN_SAVING,seed,"Lãi suất tiết kiệm có ưu đãi cho sinh viên không, huhu",3
Tk lương chuyển khoản qua ngân hàng dc hỗ trợ vay ko?,LOAN_SAVING,seed,Tk lương chuyển khoản qua ngân hàng dc hỗ trợ vay ko?,3
"Ko hiểu sao lại bị mất tiền, hỗ trợ vs",FRAUD_REPORT,seed,"Ko hiểu sao lại bị mất tiền, hỗ trợ vs",4
"The atm cua tui bi khoa, toang vl, can ho tro gap",CARD_ISSUE,aug_1,"The atm cua tui bi khoa, toang vl, can ho tro gap",0
"Huhu, card atm nó ko hoạt động",OTHERS,aug_2,"Huhu, card atm nó ko hoạt động",5
Can sao ke luong đe chung minh thu nhap,LOAN_SAVING,aug_1,Can sao ke luong đe chung minh thu nhap,3
"Gấp lắm, card của tôi bị ngỏm hết lúa",OTHERS,aug_2,"Gấp lắm, card của tôi bị ngỏm hết lúa",5
"Gấp lắm, chuyển tiền cho bạn rồi mà chưa thấy nhập vào tk",TRANSACTION,seed,"Gấp lắm, chuyển tiền cho bạn rồi mà chưa thấy nhập vào tk",2
App ngan hang bi lag qua Alo ad oi,APP_LOGIN,aug_2,App ngan hang bi lag qua Alo ad oi,1
"lỏ hệ thống, ko truy cập dc",FRAUD_REPORT,aug_1,"lỏ hệ thống, ko truy cập dc",4
"Thẻ atm ko rút dc, ngỏm quá",CARD_ISSUE,seed,"Thẻ atm ko rút dc, ngỏm quá",0
"K dc, bị lừa qua điện thoại",FRAUD_REPORT,seed,"K dc, bị lừa qua điện thoại",4
"Hư rồi, otp ko gửi về dc",APP_LOGIN,aug_2,"Hư rồi, otp ko gửi về dc",1
Tk bị bug sợ mất lúa add ơi giúp với,FRAUD_REPORT,aug_1,Tk bị bug sợ mất lúa add ơi giúp với,4
App ngân hàng faceid lag k dc vào,APP_LOGIN,aug_1,App ngân hàng faceid lag k dc vào,1
The bi loi khong hoat đong,CARD_ISSUE,aug_1,The bi loi khong hoat đong,0
Goi đien noi tao can kiem tra tai khoan gap,FRAUD_REPORT,aug_1,Goi đien noi tao can kiem tra tai khoan gap,4
"The ko dc, loi chip, can đoi the moi",CARD_ISSUE,aug_1,"The ko dc, loi chip, can đoi the moi",0
Cần ngừng quảng cáo bảo hiểm ngay,OTHERS,seed,Cần ngừng quảng cáo bảo hiểm ngay,5
"Tk lỗi, ko dc chuyển tiền",TRANSACTION,seed,"Tk lỗi, ko dc chuyển tiền",2
"Alo, thu tuc vay tin chap qua luong, minh ko hieu",LOAN_SAVING,aug_2,"Alo, thu tuc vay tin chap qua luong, minh ko hieu",3
"Ma OTP bi loi, ko nhap đc, buc qua",APP_LOGIN,aug_1,"Ma OTP bi loi, ko nhap đc, buc qua",1
"Add ơi, mã OTP lỗi",APP_LOGIN,seed,"Add ơi, mã OTP lỗi",1
"Nạp tiền ko vào, lỗi j đâu?",FRAUD_REPORT,seed,"Nạp tiền ko vào, lỗi j đâu?",4
"The bi loi, can fix ngay huhu",OTHERS,aug_2,"The bi loi, can fix ngay huhu",5
"Tự nhiên sao kê lương bị lỗi, dc ad giúp",LOAN_SAVING,seed,"Tự nhiên sao kê lương bị lỗi, dc ad giúp",3
"Alo ơi, giờ làm việc của chi nhánh hôm nay",OTHERS,seed,"Alo ơi, giờ làm việc của chi nhánh hôm nay",5
"Alo hỗ trợ, cần biết giờ làm việc chi nhánh",OTHERS,seed,"Alo hỗ trợ, cần biết giờ làm việc chi nhánh",5
Lỗi gì mà toàn nhận đc cuộc gọi spam huhu,OTHERS,seed,Lỗi gì mà toàn nhận đc cuộc gọi spam huhu,5
"Thẻ atm bị hỏng, làm lại dc không",TRANSACTION,seed,"Thẻ atm bị hỏng, làm lại dc không",2
"May bi treo, ko gui đc yeu cau ma otp",APP_LOGIN,aug_1,"May bi treo, ko gui đc yeu cau ma otp",1
"the tk bi hu, can đoi lai, ad oi giup",OTHERS,aug_1,"the tk bi hu, can đoi lai, ad oi giup",5
Nhận đc tin lạ yêu cầu chuyển tiền gấp lắm,FRAUD_REPORT,seed,Nhận đc tin lạ yêu cầu chuyển tiền gấp lắm,4
"card mới chưa nhận, bực quá",CARD_ISSUE,aug_1,"card mới chưa nhận, bực quá",0
"Tim atm gan nhat, can rut tien ngay",OTHERS,aug_1,"Tim atm gan nhat, can rut tien ngay",5
"card atm bị kẹt, cần alo ad ơi",OTHERS,aug_2,"card atm bị kẹt, cần alo ad ơi",5
"Lỗi nhập sai mk, thẻ bị khóa dc rồi",CARD_ISSUE,seed,"Lỗi nhập sai mk, thẻ bị khóa dc rồi",0
"Thẻ atm ko hoạt động, huhu",CARD_ISSUE,seed,"Thẻ atm ko hoạt động, huhu",0
"Ko ăn thua, thẻ mới bị hỏng",CARD_ISSUE,seed,"Ko ăn thua, thẻ mới bị hỏng",0
"Ngom qua, hom nao cung co cuoc goi quang cao",OTHERS,aug_1,"Ngom qua, hom nao cung co cuoc goi quang cao",5
"FaceID ko nhận diện dc, hư hỏng quá",APP_LOGIN,seed,"FaceID ko nhận diện dc, hư hỏng quá",1
Lỗi gì mà chuyển tiền ko dc,TRANSACTION,seed,Lỗi gì mà chuyển tiền ko dc,2
"Giao dich that bai, sao lai bi tru tien",TRANSACTION,aug_2,"Giao dich that bai, sao lai bi tru tien",2
"Ko đu đieu kien, can ho tro vay von gap lam",LOAN_SAVING,aug_1,"Ko đu đieu kien, can ho tro vay von gap lam",3
"card của tớ ko dc quẹt, cần hỗ trợ",OTHERS,aug_1,"card của tớ ko dc quẹt, cần hỗ trợ",5
"Lãi suất cao nhất là bao nhiêu, huhu cần gấp lắm",LOAN_SAVING,seed,"Lãi suất cao nhất là bao nhiêu, huhu cần gấp lắm",3
"Huhu, thẻ bị trừ phí mà ko bik lý do",TRANSACTION,seed,"Huhu, thẻ bị trừ phí mà ko bik lý do",2
"Tk bị khóa hông biết làm sao, dc ad ơi",FRAUD_REPORT,aug_1,"Tk bị khóa hông biết làm sao, dc ad ơi",4
"Thẻ bị hỏng chip, cảm ơi là bực",CARD_ISSUE,seed,"Thẻ bị hỏng chip, cảm ơi là bực",0
"Tk của e bị lỗi, chuyển money ko thành công",TRANSACTION,aug_2,"Tk của e bị lỗi, chuyển money ko thành công",2
"Thẻ của mình bị hỏng, ko ăn nữa",CARD_ISSUE,seed,"Thẻ của mình bị hỏng, ko ăn nữa",0
"Sao chuyển tiền mãi ko vào, bực thật",TRANSACTION,seed,"Sao chuyển tiền mãi ko vào, bực thật",2
"Tự nhiên sao kê lương lỗi, làm lại thế nào",LOAN_SAVING,seed,"Tự nhiên sao kê lương lỗi, làm lại thế nào",3
"Tk bi khoa quyen truy cap, add oialo",APP_LOGIN,aug_1,"Tk bi khoa quyen truy cap, add oialo",1
"Tk bị khóa vì lý do bảo mật, mở khóa thế nào?",OTHERS,seed,"Tk bị khóa vì lý do bảo mật, mở khóa thế nào?",5
"FaceID ko hoạt động, bực quá",APP_LOGIN,seed,"FaceID ko hoạt động, bực quá",1
"Add ơi, tk lỗi, chuyển tiền bị hoàn trả, làm sao?",TRANSACTION,seed,"Add ơi, tk lỗi, chuyển tiền bị hoàn trả, làm sao?",2
"E vừa bị gọi điện từ số lạ, họ xưng công an, bực quá",FRAUD_REPORT,seed,"E vừa bị gọi điện từ số lạ, họ xưng công an, bực quá",4
card atm bị lỏ cần atm khác để kiểm tra số dư,OTHERS,aug_1,card atm bị lỏ cần atm khác để kiểm tra số dư,5
Can ho tro the atm gap lam,CARD_ISSUE,aug_1,Can ho tro the atm gap lam,0
"Gấp lắm, cần chuyển lại tk cũ",TRANSACTION,seed,"Gấp lắm, cần chuyển lại tk cũ",2
"The bi mat, can lam lai gap",OTHERS,aug_1,"The bi mat, can lam lai gap",5
"Gui tiet kiem co the rut truoc han khong, co phi khong?",LOAN_SAVING,aug_1,"Gui tiet kiem co the rut truoc han khong, co phi khong?",3
"tk bị hư, dc lại thẻ mới không ad",OTHERS,seed,"tk bị hư, dc lại thẻ mới không ad",5
"Ho so vay tin chap bi tu choi, ngom qua, lam lai dc ko?",LOAN_SAVING,aug_1,"Ho so vay tin chap bi tu choi, ngom qua, lam lai dc ko?",3
"Huhu, app ngân hàng ko vào",APP_LOGIN,seed,"Huhu, app ngân hàng ko vào",1
"Gấp lắm, sao thẻ tk lại bị trừ tiền vậy",TRANSACTION,seed,"Gấp lắm, sao thẻ tk lại bị trừ tiền vậy",2
"Ko ăn thua, chuyển tiền nhầm tk",TRANSACTION,seed,"Ko ăn thua, chuyển tiền nhầm tk",2
"card atm bị trầy xước, ko quẹt dc",OTHERS,aug_2,"card atm bị trầy xước, ko quẹt dc",5
"Can khoa the atm gap, bi mat roi",CARD_ISSUE,aug_2,"Can khoa the atm gap, bi mat roi",0
"FaceID nó bị lỗi, k dc đăng nhập, huhu",APP_LOGIN,seed,"FaceID nó bị lỗi, k dc đăng nhập, huhu",1
card của tao bị lag cần hỗ trợ,CARD_ISSUE,aug_2,card của tao bị lag cần hỗ trợ,0
Vay tín chấp qua lương dc hông,LOAN_SAVING,aug_1,Vay tín chấp qua lương dc hông,3
"Bị lỗi, mã OTP không gửi đến, hỗ trợ gấp lắm",APP_LOGIN,seed,"Bị lỗi, mã OTP không gửi đến, hỗ trợ gấp lắm",1
"Huhu, thủ tục vay quá rắc rối",LOAN_SAVING,seed,"Huhu, thủ tục vay quá rắc rối",3
App ngân hàng bug ko nhận đc mã OTP,APP_LOGIN,aug_2,App ngân hàng bug ko nhận đc mã OTP,1
Sao tk bị trừ tiền lạ vậy ad?,FRAUD_REPORT,seed,Sao tk bị trừ tiền lạ vậy ad?,4
"Nang han muc the tin dung, alo ad oi",LOAN_SAVING,aug_2,"Nang han muc the tin dung, alo ad oi",3
"Công an giả gọi điện, đổi card mới sao?",FRAUD_REPORT,aug_2,"Công an giả gọi điện, đổi card mới sao?",4
"Nạp tiền, tk chưa nhận được, k dc gì cả",TRANSACTION,seed,"Nạp tiền, tk chưa nhận được, k dc gì cả",2
Tk sổ tiết kiệm của tui bị bug làm sao để tất toán hik ad ơi,LOAN_SAVING,aug_2,Tk sổ tiết kiệm của tui bị bug làm sao để tất toán hik ad ơi,3
"Muốn tất toán sổ tiết kiệm online, hư quá",LOAN_SAVING,seed,"Muốn tất toán sổ tiết kiệm online, hư quá",3
"The atm bi tray xuoc, ko quet dc",TRANSACTION,aug_1,"The atm bi tray xuoc, ko quet dc",2
"Loi app ngan hang, ko vao dc huhu",APP_LOGIN,aug_2,"Loi app ngan hang, ko vao dc huhu",1
"Tk bị trừ tiền mà ko rõ lý do, cần kiểm tra lại",OTHERS,seed,"Tk bị trừ tiền mà ko rõ lý do, cần kiểm tra lại",5
"Thẻ bị lock, ko rút dc tiền",FRAUD_REPORT,seed,"Thẻ bị lock, ko rút dc tiền",4
"Gap lam, can sao ke luong 3 thang, huong dan vs",LOAN_SAVING,aug_1,"Gap lam, can sao ke luong 3 thang, huong dan vs",3
"Thẻ hư, quên mã PIN rồi ad ơi",CARD_ISSUE,seed,"Thẻ hư, quên mã PIN rồi ad ơi",0
"Add ơn cho hỏi, làm sao biết đc mình bị lừa đảo qua mạng",FRAUD_REPORT,seed,"Add ơn cho hỏi, làm sao biết đc mình bị lừa đảo qua mạng",4
Tk moi ma bi chuyen nham,TRANSACTION,aug_1,Tk moi ma bi chuyen nham,2
"Tk lương 3 tháng bị ngỏm, làm sao xem dc?",LOAN_SAVING,seed,"Tk lương 3 tháng bị ngỏm, làm sao xem dc?",3
"Thẻ atm bị ngỏm, cần tìm atm để đổi",OTHERS,seed,"Thẻ atm bị ngỏm, cần tìm atm để đổi",5
Tk của e bị trừ lúa nhưng người nhận chưa nhận dc,TRANSACTION,aug_2,Tk của e bị trừ lúa nhưng người nhận chưa nhận dc,2
Hỗ trợ gấp mất tiền vì link lạ,FRAUD_REPORT,seed,Hỗ trợ gấp mất tiền vì link lạ,4
"Thẻ atm bị lỗi, t k rút dc tiền",CARD_ISSUE,seed,"Thẻ atm bị lỗi, t k rút dc tiền",0
"K dc hỗ trợ, chi nhánh mở cửa đến mấy giờ",OTHERS,seed,"K dc hỗ trợ, chi nhánh mở cửa đến mấy giờ",5
"Ad ơi, tỷ giá đô la hôm nay có sao ko, mình ko ăn đc",OTHERS,aug_1,"Ad ơi, tỷ giá đô la hôm nay có sao ko, mình ko ăn đc",5
Bị lừa qua điện thoại dc báo cho ai,FRAUD_REPORT,seed,Bị lừa qua điện thoại dc báo cho ai,4
"Alo_ad_ơi,thẻ_ko_ăn_chip_nữa_gấp_lắm",CARD_ISSUE,seed,"Alo_ad_ơi,thẻ_ko_ăn_chip_nữa_gấp_lắm",0
Vay tín chấp qua lương cần thời gian bao lâu để duyệt?,LOAN_SAVING,seed,Vay tín chấp qua lương cần thời gian bao lâu để duyệt?,3
"Huhu, the bi tru phi ma ko bik ly do",TRANSACTION,aug_1,"Huhu, the bi tru phi ma ko bik ly do",2
"Alo, chuyển xèng bị lỗi, toang quá",TRANSACTION,aug_2,"Alo, chuyển xèng bị lỗi, toang quá",2
Làm thế nào để vay tín chấp qua lương nhanh?,LOAN_SAVING,seed,Làm thế nào để vay tín chấp qua lương nhanh?,3
Chuyển xèng bị lag tự nhiên ko đến,TRANSACTION,aug_2,Chuyển xèng bị lag tự nhiên ko đến,2
"K dc thanh toán phí, cho hỏi cách khác",LOAN_SAVING,seed,"K dc thanh toán phí, cho hỏi cách khác",3
"card tín dụng quá hạn, ko nâng dc",LOAN_SAVING,aug_1,"card tín dụng quá hạn, ko nâng dc",3
